instance,greedy_delta_mean,greedy_delta_median,greedy_delta_cv,greedy_delta_skew,gini_pw,pw_cv,pw_skew,pw_iw_corr,cap_tight_mean,fit_ratio,quad_alignment_corr,quad_increment_skew
InstancesEx1_train/instance108.txt,0.5154054164886475,0.023529529571533203,4.646214485168457,8.073745727539062,-0.1533091962337494,2.210430383682251,5.1867241859436035,0.05369904264807701,89.29457092285156,0.5600000023841858,-0.5158754587173462,-1.1664589643478394
InstancesEx1_train/instance109.txt,0.5874295830726624,0.019545793533325195,7.153793811798096,10.724719047546387,0.14358077943325043,2.9945156574249268,7.759194374084473,0.020713159814476967,114.67002868652344,0.6549999713897705,0.37557482719421387,-0.4467993378639221
InstancesEx1_train/instance11.txt,0.3205219805240631,0.018261611461639404,3.653935432434082,5.565293788909912,0.022925542667508125,2.0320327281951904,4.796032428741455,-0.06311323493719101,88.39458465576172,0.5849999785423279,-0.24253688752651215,-0.011438827030360699
InstancesEx1_train/instance110.txt,0.5625850558280945,0.023309946060180664,5.004857063293457,8.143643379211426,-0.10339858382940292,2.347522020339966,6.388914585113525,-0.10024546831846237,81.058349609375,0.5299999713897705,-0.19017764925956726,0.5713108777999878
InstancesEx1_train/instance111.txt,0.744117259979248,0.014784932136535645,5.017807960510254,7.8609747886657715,-0.16724072396755219,3.0847082138061523,6.186426639556885,0.021398106589913368,91.4252700805664,0.5899999737739563,0.2963966429233551,0.5510203242301941
InstancesEx1_train/instance112.txt,0.8343621492385864,0.029411792755126953,4.58079195022583,7.118666648864746,0.0488409660756588,2.8227012157440186,6.1817097663879395,-0.014701672829687595,81.6600570678711,0.5450000166893005,0.20974132418632507,-0.11458305269479752
InstancesEx1_train/instance113.txt,0.36823341250419617,0.02009493112564087,4.265942573547363,6.628993988037109,0.11469956487417221,2.1892476081848145,5.492007255554199,-0.02340279519557953,110.86617279052734,0.675000011920929,0.10748263448476791,-0.3098953664302826
InstancesEx1_train/instance114.txt,0.579102635383606,0.023607730865478516,4.6066060066223145,7.4701972007751465,-0.2010267823934555,2.5173089504241943,5.864022731781006,0.09975337237119675,97.15177154541016,0.6100000143051147,0.4007015824317932,-0.07999564707279205
InstancesEx1_train/instance115.txt,0.92667156457901,0.02564108371734619,5.805161476135254,7.299917697906494,0.10045154392719269,3.3137240409851074,8.885764122009277,-0.05525273084640503,80.20660400390625,0.5400000214576721,-0.4028797745704651,-0.7385087013244629
InstancesEx1_train/instance116.txt,0.7105050683021545,0.0314144492149353,6.019480228424072,8.174448013305664,-0.18656671047210693,2.6070199012756348,8.47651481628418,-0.02238510549068451,84.92902374267578,0.5550000071525574,-0.7766830921173096,-3.4784631729125977
InstancesEx1_train/instance117.txt,0.3207407295703888,0.01403510570526123,4.390285015106201,7.674302577972412,-0.0640382170677185,2.046712636947632,4.893028259277344,0.05015472695231438,114.7206039428711,0.6800000071525574,-0.18089985847473145,-0.20813879370689392
InstancesEx1_train/instance118.txt,0.6239003539085388,0.018971621990203857,5.492634296417236,8.213014602661133,0.02782873995602131,2.657390594482422,7.224729061126709,-0.09622901678085327,109.1161880493164,0.6650000214576721,0.5241361856460571,3.7258336544036865
InstancesEx1_train/instance119.txt,0.711614191532135,0.018390893936157227,6.249903202056885,9.632452011108398,-0.1164068728685379,3.299964189529419,7.980910778045654,0.05881367623806,107.40266418457031,0.6399999856948853,0.5724493265151978,2.016075611114502
InstancesEx1_train/instance12.txt,0.5842592716217041,0.02326834201812744,4.90765380859375,7.53117561340332,0.1477593034505844,2.7600080966949463,6.821986675262451,-0.094801165163517,80.01531982421875,0.5450000166893005,0.08481501042842865,0.10314156860113144
InstancesEx1_train/instance120.txt,0.8252147436141968,0.02984309196472168,4.829609394073486,8.833374977111816,-0.07189461588859558,2.7034261226654053,5.515617370605469,-0.013936487957835197,80.83930969238281,0.574999988079071,-0.3868754804134369,-0.008755400776863098
InstancesEx1_train/instance121.txt,0.22381460666656494,0.015873074531555176,4.949347019195557,8.966208457946777,-0.006911022588610649,1.8755162954330444,5.055201530456543,0.08289189636707306,118.83407592773438,0.6899999976158142,-0.0576365627348423,-2.7825241088867188
InstancesEx1_train/instance122.txt,0.3463488519191742,0.01895993947982788,3.939328193664551,6.2525458335876465,0.18425314128398895,2.045034885406494,5.116269588470459,0.06497356295585632,96.1297378540039,0.5849999785423279,0.22761888802051544,-0.6178818345069885
InstancesEx1_train/instance123.txt,0.5868902206420898,0.016666650772094727,6.524434566497803,10.318089485168457,-0.1003832295536995,2.2559821605682373,6.322926044464111,0.06567568331956863,93.46968078613281,0.6200000047683716,0.2689386010169983,-0.2896690368652344
InstancesEx1_train/instance124.txt,0.25252336263656616,0.014048457145690918,4.204372882843018,7.260549545288086,-0.04238719493150711,1.7393174171447754,5.162411212921143,-0.10078563541173935,81.29524230957031,0.5400000214576721,-0.32569292187690735,-1.126910924911499
InstancesEx1_train/instance125.txt,0.28948429226875305,0.015831470489501953,5.158480167388916,8.953639030456543,0.05563397705554962,1.9017587900161743,5.2185282707214355,0.035457126796245575,119.6955795288086,0.6850000023841858,0.4935310482978821,1.5435240268707275
InstancesEx1_train/instance126.txt,0.6042363047599792,0.01810365915298462,6.510669708251953,10.489974021911621,-0.10313676297664642,2.9896204471588135,6.9722747802734375,-0.02305750921368599,116.04515075683594,0.6949999928474426,0.24069759249687195,-0.9731565117835999
InstancesEx1_train/instance127.txt,0.8768756985664368,0.02679741382598877,4.100499153137207,6.932415962219238,-0.027723228558897972,2.8297698497772217,5.562050819396973,-0.006607654504477978,85.66357421875,0.5699999928474426,-0.39497560262680054,-0.6288048624992371
InstancesEx1_train/instance128.txt,0.2489316165447235,0.02127659320831299,3.932980537414551,6.508662223815918,-0.026134256273508072,1.7831426858901978,4.355273723602295,0.08250383287668228,90.97093963623047,0.5899999737739563,-0.5490499138832092,-2.0771336555480957
InstancesEx1_train/instance129.txt,0.6377410292625427,0.01794886589050293,5.691679954528809,7.129470348358154,0.2210850715637207,3.03057861328125,8.93325138092041,0.008818184025585651,95.7242431640625,0.6100000143051147,0.6027374863624573,2.777818441390991
InstancesEx1_train/instance13.txt,0.7345528602600098,0.01785719394683838,7.664464950561523,9.756723403930664,-0.0026567652821540833,3.1939857006073,9.365300178527832,0.03626253083348274,104.48017120361328,0.6200000047683716,0.0853143259882927,-0.36602985858917236
InstancesEx1_train/instance130.txt,0.6485206484794617,0.01920372247695923,4.853086948394775,6.714928150177002,-0.1713348925113678,2.7805354595184326,7.004746913909912,-0.11827892065048218,105.69554138183594,0.6549999713897705,-0.3044704496860504,-0.8711197376251221
InstancesEx1_train/instance131.txt,0.7945945262908936,0.02580845355987549,5.4376630783081055,7.773217678070068,0.03012046217918396,3.050527811050415,6.9780120849609375,-0.1285068392753601,101.86309051513672,0.6299999952316284,0.08471956104040146,1.3342729806900024
InstancesEx1_train/instance132.txt,0.6793334484100342,0.015406131744384766,5.981081962585449,9.147491455078125,-0.03385215625166893,3.006138563156128,8.168841361999512,0.0002563515736255795,113.37700653076172,0.6700000166893005,-0.4443400800228119,-1.4210309982299805
InstancesEx1_train/instance133.txt,0.5667293667793274,0.021182596683502197,7.275256156921387,9.345074653625488,0.10895528644323349,2.5917041301727295,9.477317810058594,0.014241605997085571,115.2261734008789,0.6700000166893005,0.2092604637145996,-0.12529823184013367
InstancesEx1_train/instance134.txt,0.3833737075328827,0.01616010069847107,5.167694568634033,8.835439682006836,-0.045456334948539734,2.170067310333252,5.658839225769043,-0.09960681945085526,105.0593032836914,0.6349999904632568,-0.5135093927383423,-2.0842647552490234
InstancesEx1_train/instance135.txt,0.6813536882400513,0.016393423080444336,9.315921783447266,11.481937408447266,-0.026582982391119003,2.9894776344299316,11.014718055725098,-0.058011479675769806,118.7189712524414,0.6899999976158142,-0.1565289944410324,-0.26147547364234924
InstancesEx1_train/instance136.txt,0.7088370323181152,0.015872955322265625,7.691524505615234,10.271768569946289,0.10515523701906204,2.6075453758239746,9.597589492797852,0.010007723234593868,84.03311157226562,0.5699999928474426,0.6745374202728271,3.4347598552703857
InstancesEx1_train/instance137.txt,0.6558833718299866,0.021748065948486328,8.754464149475098,10.929905891418457,0.09408466517925262,2.766507625579834,10.108755111694336,-0.0878891870379448,101.67211151123047,0.625,0.647739589214325,2.7836968898773193
InstancesEx1_train/instance138.txt,0.45583948493003845,0.022321462631225586,4.026919841766357,6.304901599884033,-0.02746788039803505,2.315640687942505,5.578742980957031,-0.012310448102653027,93.93063354492188,0.6000000238418579,-0.09994720667600632,1.1979142427444458
InstancesEx1_train/instance139.txt,0.31116604804992676,0.012411355972290039,4.0766143798828125,7.306446075439453,0.026205258443951607,2.096536159515381,5.514357566833496,0.17854194343090057,97.36165618896484,0.5699999928474426,0.45397159457206726,2.157902717590332
InstancesEx1_train/instance14.txt,0.7761160135269165,0.017780184745788574,7.809892177581787,10.692354202270508,0.09220346063375473,3.0765442848205566,9.431655883789062,-0.03301573544740677,108.90570068359375,0.6449999809265137,-0.40556690096855164,0.38087335228919983
InstancesEx1_train/instance140.txt,0.5780210494995117,0.0199429988861084,7.992270469665527,10.873662948608398,-0.002428818726912141,2.4992213249206543,8.945079803466797,-0.049250636249780655,101.51724243164062,0.6299999952316284,0.29066500067710876,0.15075179934501648
InstancesEx1_train/instance141.txt,0.6794354915618896,0.019935309886932373,5.389699459075928,8.416516304016113,-0.05116117373108864,2.8291802406311035,7.1408257484436035,0.015194853767752647,103.46549224853516,0.625,0.22083714604377747,0.2852350175380707
InstancesEx1_train/instance142.txt,0.4154154062271118,0.03236401081085205,3.7135238647460938,6.324004173278809,-0.06875581294298172,2.1275293827056885,4.97730827331543,0.03141240030527115,83.74363708496094,0.5600000023841858,0.030056361109018326,-2.1998209953308105
InstancesEx1_train/instance143.txt,0.3065416216850281,0.027195781469345093,4.536341190338135,7.893623352050781,-0.02505759708583355,1.814199447631836,4.749297618865967,-0.014610418118536472,85.29443359375,0.5849999785423279,0.1334691047668457,-0.38359132409095764
InstancesEx1_train/instance144.txt,0.7373737692832947,0.021395087242126465,6.324606418609619,9.698810577392578,-0.010358929634094238,2.988253593444824,8.61048698425293,0.0006707871798425913,115.68091583251953,0.6650000214576721,0.33191031217575073,-0.1327075958251953
InstancesEx1_train/instance145.txt,0.43912437558174133,0.017838239669799805,4.8815693855285645,7.00166130065918,-0.02792016789317131,2.5184590816497803,6.470805644989014,-0.03761930763721466,106.3376235961914,0.6349999904632568,-0.317128449678421,-2.279667377471924
InstancesEx1_train/instance146.txt,0.5093642473220825,0.021229445934295654,7.518311500549316,10.601280212402344,0.05802352726459503,2.1365368366241455,8.13071060180664,0.0727204903960228,91.08649444580078,0.6050000190734863,-0.3140771687030792,-0.3764559030532837
InstancesEx1_train/instance147.txt,0.34088051319122314,0.02168068289756775,3.261739730834961,4.646829128265381,-0.04865967482328415,2.1147561073303223,5.033992767333984,0.0651988685131073,83.94033813476562,0.5350000262260437,-0.07834772020578384,-0.1737041473388672
InstancesEx1_train/instance148.txt,0.7032257914543152,0.026288509368896484,3.939448356628418,6.264565944671631,-0.002219157060608268,2.611783981323242,5.32778787612915,0.046357832849025726,97.0162124633789,0.625,-0.04618523642420769,-0.057909004390239716
InstancesEx1_train/instance149.txt,0.7225594520568848,0.021978020668029785,7.674722671508789,10.358763694763184,-0.16900643706321716,2.7691946029663086,9.398737907409668,0.02841230295598507,93.3634262084961,0.5799999833106995,0.6223258376121521,2.69785737991333
InstancesEx1_train/instance15.txt,0.6463708281517029,0.023122668266296387,4.477720737457275,5.681073188781738,0.009582155384123325,2.737560987472534,6.769005298614502,-0.06879965215921402,90.41497039794922,0.625,0.6922945380210876,2.863720655441284
InstancesEx1_train/instance150.txt,0.7804203629493713,0.013551950454711914,4.716047763824463,6.273133277893066,-0.07830476015806198,3.462671995162964,7.663818836212158,0.020743347704410553,91.27579498291016,0.5699999928474426,0.14239618182182312,0.4603624641895294
InstancesEx1_train/instance151.txt,0.7797502279281616,0.017099857330322266,8.741271018981934,10.59522819519043,0.08895223587751389,3.269487142562866,11.40453815460205,-0.03605449199676514,94.21456909179688,0.5899999737739563,-0.613551914691925,-2.036501884460449
InstancesEx1_train/instance152.txt,0.23964186012744904,0.016666412353515625,3.4532365798950195,4.898318290710449,0.08935529738664627,1.9571309089660645,4.768828392028809,-0.011432291939854622,118.32008361816406,0.6800000071525574,-0.31708377599716187,-0.5925425887107849
InstancesEx1_train/instance153.txt,0.27527815103530884,0.01601308584213257,4.826209545135498,8.378254890441895,0.01029692217707634,1.993004560470581,5.839121341705322,0.05406395345926285,90.07591247558594,0.5899999737739563,0.16787521541118622,-0.07549754530191422
InstancesEx1_train/instance154.txt,0.4113960266113281,0.023333311080932617,4.933754920959473,7.486913681030273,0.006961547303944826,1.914824366569519,5.064304351806641,0.08673041313886642,88.80859375,0.5899999737739563,0.44402390718460083,0.887688934803009
InstancesEx1_train/instance155.txt,0.3020774722099304,0.020618557929992676,5.483307361602783,7.895570755004883,0.01778552681207657,2.0115106105804443,6.552788257598877,-0.01800186187028885,112.05687713623047,0.6899999976158142,-0.2201499342918396,-1.9501608610153198
InstancesEx1_train/instance156.txt,0.14069262146949768,0.017756938934326172,3.6726818084716797,8.492269515991211,-0.0713791772723198,1.4500622749328613,3.361499786376953,-0.006343800574541092,110.22378540039062,0.6650000214576721,0.05492390692234039,0.1421499103307724
InstancesEx1_train/instance157.txt,0.27843037247657776,0.021978020668029785,4.9182820320129395,8.563393592834473,0.004540834575891495,1.8035199642181396,4.995012283325195,-0.07939187437295914,102.72832489013672,0.6299999952316284,0.5458325147628784,1.9750099182128906
InstancesEx1_train/instance158.txt,0.8531438112258911,0.026709377765655518,5.104938983917236,7.919768810272217,-0.13449230790138245,3.222594738006592,5.641448497772217,0.028444699943065643,80.16853332519531,0.5450000166893005,-0.20004352927207947,-2.3129429817199707
InstancesEx1_train/instance159.txt,0.7624372243881226,0.0241774320602417,5.524528980255127,8.973786354064941,-0.21685147285461426,2.8030505180358887,6.788951396942139,-0.01776137761771679,98.89518737792969,0.6100000143051147,-0.15690775215625763,-0.45881983637809753
InstancesEx1_train/instance16.txt,0.4481027126312256,0.017966657876968384,7.42691707611084,10.79748821258545,0.037666838616132736,2.258211612701416,7.812773704528809,-0.14117814600467682,103.54191589355469,0.6449999809265137,0.04822723940014839,-2.4305222034454346
InstancesEx1_train/instance160.txt,0.7143210172653198,0.01923084259033203,5.855144500732422,9.670927047729492,0.04287930577993393,2.9368021488189697,6.910152435302734,-0.08060453832149506,112.74479675292969,0.6800000071525574,-0.42779427766799927,-0.22841355204582214
InstancesEx1_train/instance161.txt,0.16156460344791412,0.01660919189453125,3.5148777961730957,6.894950866699219,-0.00413152389228344,1.5135029554367065,3.7677063941955566,0.03305651620030403,107.40148162841797,0.6349999904632568,-0.059993352741003036,1.5297268629074097
InstancesEx1_train/instance162.txt,0.2831439673900604,0.019546329975128174,4.156373977661133,6.895295143127441,0.0088795842602849,2.0511229038238525,4.576125144958496,-0.060329630970954895,106.91944885253906,0.6650000214576721,-0.01344746071845293,0.5724717378616333
InstancesEx1_train/instance163.txt,0.8024261593818665,0.014441251754760742,7.839437484741211,10.353341102600098,-0.05188312008976936,3.13901686668396,9.74596881866455,0.013537964783608913,102.08333587646484,0.6050000190734863,0.40759485960006714,0.8958767652511597
InstancesEx1_train/instance164.txt,0.6922817826271057,0.015872955322265625,5.073648452758789,7.317867755889893,-0.12343205511569977,2.804488182067871,6.850526332855225,-0.05858079344034195,109.2414779663086,0.6499999761581421,-0.6149942874908447,-1.8423407077789307
InstancesEx1_train/instance165.txt,0.6668979525566101,0.01782524585723877,6.737260818481445,9.615760803222656,-0.0654589980840683,2.8809242248535156,8.73967170715332,-0.11328132450580597,108.94706726074219,0.6600000262260437,-0.505290150642395,-0.9060832858085632
InstancesEx1_train/instance166.txt,0.3356378674507141,0.0162966251373291,4.509461402893066,8.576937675476074,-0.055489640682935715,2.032287836074829,4.46004056930542,0.00703421188518405,113.14286041259766,0.6800000071525574,-0.5265188217163086,-2.825434684753418
InstancesEx1_train/instance167.txt,0.49887701869010925,0.02403843402862549,5.201211452484131,7.018600940704346,-0.17365142703056335,2.5990214347839355,7.441470146179199,-0.026635510846972466,117.00609588623047,0.6899999976158142,-0.3612007200717926,-1.3925535678863525
InstancesEx1_train/instance168.txt,0.2779083251953125,0.015983402729034424,3.5929646492004395,4.6918864250183105,-0.0694156289100647,2.006107807159424,4.7657470703125,-0.037483733147382736,115.8626480102539,0.6949999928474426,-0.4221605062484741,-1.608842134475708
InstancesEx1_train/instance169.txt,0.6564793586730957,0.023694396018981934,4.588735103607178,7.858050346374512,0.021421661600470543,2.6957151889801025,5.44640588760376,-0.07005443423986435,106.00595092773438,0.6399999856948853,0.08719442784786224,0.2377893179655075
InstancesEx1_train/instance17.txt,0.6658182740211487,0.01857578754425049,6.154202461242676,9.232813835144043,0.18668219447135925,2.7264435291290283,7.548295021057129,-0.010177815333008766,104.99593353271484,0.6299999952316284,0.51389479637146,1.2703156471252441
InstancesEx1_train/instance170.txt,0.7442424297332764,0.018164992332458496,8.174777030944824,10.76580810546875,-0.10354005545377731,3.0823564529418945,10.844955444335938,0.08491284400224686,115.53547668457031,0.6650000214576721,0.2836334705352783,-0.050876058638095856
InstancesEx1_train/instance171.txt,0.7139188051223755,0.013990938663482666,7.365194320678711,10.404070854187012,-0.03231238201260567,2.9501261711120605,9.142311096191406,0.023357560858130455,100.17882537841797,0.5950000286102295,-0.09757319837808609,1.5161064863204956
InstancesEx1_train/instance172.txt,0.18428762257099152,0.02127242088317871,4.387787818908691,8.11634635925293,0.032319627702236176,1.518163800239563,4.652919769287109,0.11601380258798599,88.18318939208984,0.5450000166893005,-0.19139550626277924,0.5975530743598938
InstancesEx1_train/instance173.txt,0.6145614981651306,0.024964094161987305,6.234025478363037,9.605631828308105,0.05920263007283211,2.398029088973999,8.213818550109863,-0.05533374845981598,84.8957290649414,0.574999988079071,0.3967115581035614,0.12352677434682846
InstancesEx1_train/instance174.txt,0.3430059254169464,0.018238544464111328,7.154796600341797,10.591422080993652,0.07906855642795563,1.8601282835006714,6.820127487182617,0.08773686736822128,104.05875396728516,0.6349999904632568,-0.462766170501709,-2.5654594898223877
InstancesEx1_train/instance175.txt,0.599389374256134,0.018419921398162842,5.143845081329346,7.906350612640381,0.08503980934619904,2.7856905460357666,6.874401569366455,-0.12535534799098969,109.69589233398438,0.675000011920929,-0.15105855464935303,-1.0397282838821411
InstancesEx1_train/instance176.txt,0.8406592607498169,0.02332383394241333,5.343713760375977,6.496499538421631,-0.027385711669921875,3.148726224899292,8.546319007873535,-0.031689148396253586,88.02046203613281,0.5649999976158142,0.21501263976097107,-0.006228305399417877
InstancesEx1_train/instance177.txt,0.8955223560333252,0.022396326065063477,5.905511856079102,8.021757125854492,0.11318596452474594,3.1551990509033203,8.5506010055542,0.0031434136908501387,81.5009765625,0.5299999713897705,-0.3725733160972595,-0.7314668297767639
InstancesEx1_train/instance178.txt,0.6873019933700562,0.02483665943145752,5.252872943878174,8.574695587158203,0.22443218529224396,2.9958138465881348,5.524550914764404,-0.08657626062631607,100.57909393310547,0.6399999856948853,0.2619008421897888,2.603182554244995
InstancesEx1_train/instance179.txt,0.4699607491493225,0.018309831619262695,5.78411865234375,9.34160327911377,0.0844336673617363,2.3640549182891846,6.140249729156494,-0.03441496565937996,113.53343963623047,0.6899999976158142,0.11390791833400726,0.8183292746543884
InstancesEx1_train/instance18.txt,0.28491801023483276,0.016261816024780273,4.8476033210754395,7.248961925506592,-0.1331232488155365,2.0154359340667725,5.335336685180664,0.08175559341907501,102.77533721923828,0.6150000095367432,0.33335158228874207,1.2070138454437256
InstancesEx1_train/instance180.txt,0.380987286567688,0.0212862491607666,5.030472755432129,8.638628005981445,0.23298849165439606,2.1884284019470215,6.130061626434326,-0.03640436753630638,95.12020111083984,0.625,0.4002643823623657,1.73640775680542
InstancesEx1_train/instance181.txt,0.6983451843261719,0.018115758895874023,5.2855072021484375,7.599006175994873,0.1465567797422409,3.25160813331604,7.361828804016113,0.13436806201934814,117.09342193603516,0.6800000071525574,0.2025313377380371,-0.9726678729057312
InstancesEx1_train/instance182.txt,0.8500000834465027,0.031009554862976074,4.054928779602051,5.569296360015869,-0.0665898472070694,2.7135086059570312,5.7652812004089355,-0.006297913379967213,84.87419891357422,0.5649999976158142,-0.05966494232416153,-0.4691811203956604
InstancesEx1_train/instance183.txt,0.30533331632614136,0.032407402992248535,3.3132729530334473,5.518258571624756,-0.10991053283214569,1.8990201950073242,4.424558162689209,0.06885911524295807,96.51708984375,0.6299999952316284,0.3241342604160309,2.545742988586426
InstancesEx1_train/instance184.txt,0.35206660628318787,0.026709377765655518,3.199624538421631,4.650360107421875,0.018755804747343063,2.074209690093994,4.507879257202148,0.03203617408871651,86.31167602539062,0.574999988079071,-0.381051242351532,-2.244812250137329
InstancesEx1_train/instance185.txt,0.3183712065219879,0.026606202125549316,3.549642324447632,5.975037097930908,0.085338294506073,1.8202952146530151,4.16025972366333,-0.03346223756670952,80.31511688232422,0.5550000071525574,0.5284368991851807,1.7335933446884155
InstancesEx1_train/instance186.txt,0.20768646895885468,0.02325582504272461,3.39510440826416,5.635426044464111,0.03298436477780342,1.6589375734329224,3.910714626312256,0.002712671644985676,115.61022186279297,0.699999988079071,0.33098772168159485,1.5170037746429443
InstancesEx1_train/instance187.txt,0.7769865393638611,0.03458219766616821,5.921041011810303,9.435589790344238,-0.1742638647556305,2.568535327911377,6.78262996673584,-0.11134635657072067,81.95668029785156,0.5849999785423279,-0.06491278856992722,1.302935004234314
InstancesEx1_train/instance188.txt,0.39573243260383606,0.026190519332885742,2.87558913230896,4.025930881500244,-0.04400712251663208,2.271080255508423,4.183536529541016,0.08626513183116913,87.40985870361328,0.550000011920929,-0.09970840811729431,-0.8524779081344604
